01031500,01022500,01137500
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,4.597844892074104e-06
0.0,0.0,1.3416284613583328e-05
0.0,0.0,2.609966145953375e-05
0.0,0.0,4.231095647083832e-05
0.0,0.0,6.173329590788599e-05
0.0,0.0,8.408146024199946e-05
0.0,0.0,0.00010909285152889113
0.0,0.0,0.00013650906787043553
0.0,0.0,0.00016614361071131534
0.0,0.0,0.00019779215427329674
0.0,0.0,0.0002312485488113519
0.0,0.0,0.00026632745003500656
0.0,0.0,0.00030282760147759053
0.0,0.0,0.00034065434200827133
0.0,0.0,0.000379775871698947
0.0,0.0,0.00042006030257395036
0.0,0.0,0.00046134048927823915
0.0,0.0,0.0005034807666104841
0.0,0.0,0.0005463793950231411
0.0,0.0,0.0005899095321316162
0.0,0.0,0.0006339189834985871
0.0,0.0,0.0006782671701153727
0.0,0.0,0.0007228249965027745
0.0,0.0,0.0007674731755257357
0.0,0.0,0.0008120998416640676
0.0,0.0,0.0008565932081347361
0.0,0.0,0.0009008514143449792
0.0,0.0,0.0009447796770333834
0.0,0.0,0.0009882897109612287
0.0,0.0,0.0010313003242155877
0.0,0.0,0.0010737370391316206
0.0,0.0,0.0011155317302990317
0.0,0.0,0.0011566222789529143
0.0,0.0,0.0011969522430761734
0.0,0.0,0.0012364705425666719
0.0,0.0,0.0012751310449301521
0.0,0.0,0.001312891262818867
0.0,0.0,0.001349712401453672
0.0,0.0,0.0013855595089031383
0.0,0.0,0.0014204017206115177
0.0,0.0,0.0014542137292150115
0.0,0.0,0.0014869753028323072
0.0,0.0,0.0015186619455890107
0.0,0.0,0.0015492551092405598
0.0,0.0,0.0015787409833414611
0.0,0.0,0.0016071107388787303
0.0,0.0,0.0016343592608709535
0.0,0.0,0.0016604842019111255
0.0,0.0,0.0016854852191418883
0.0,0.0,0.0017093640651562225
0.0,0.0,0.0017321243252961462
0.0,0.0,0.0017537712857604408
0.0,0.0,0.0017743116945063658
0.0,0.0,0.0017937537657403994
0.0,0.0,0.0018121070667770165
0.0,0.0,0.0018293824107857449
0.0,0.0,0.0018455917551658094
0.0,0.0,0.0018607481052982308
0.0,0.0,0.0018748654234353786
0.0,0.0,0.0018879584285806225
0.0,0.0,0.0019000413851378167
0.0,0.0,0.001911128241985697
0.0,0.0,0.0019212329887042503
0.0,0.0,0.0019303704386884183
0.0,0.0,0.001938558428628413
0.0,0.0,0.001945661718649912
0.0,0.0,0.0019517025263248071
0.0,0.0,0.001956706567900066
0.0,0.0,0.0019607018323492746
0.0,0.0,0.0019637196121376262
